graph algo epsilon k cores repeat v local_e cross_e read_time running_time rounds matching_size matching_weight
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0.5 2 1 2 1048576 50135288 0 18.564420 7.917455 7 1002808 109394582980.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0.5 2 32 0 1048576 1567697 48567591 3.474473 4.371455 7 1000696 106311991658.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0.5 2 32 1 1048576 1567098 48568190 3.716032 4.416547 7 1000857 106298288910.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0.5 2 32 2 1048576 1566451 48568837 3.785072 4.251169 7 1000555 106315773693.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0.5 2 8 0 1048576 6265335 43869953 4.540678 7.601483 7 1000876 106368062210.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0.5 2 8 1 1048576 6267107 43868181 4.365668 7.333857 7 1000652 106372024182.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0.5 2 8 2 1048576 6269292 43865996 4.248911 7.611694 8 1000621 106409401560.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0.5 8 1 0 1048576 50135288 0 11.670363 11.065483 10 3908675 346917936838.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0.5 8 1 1 1048576 50135288 0 11.560998 10.770431 10 3908675 346917936838.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0.5 8 1 2 1048576 50135288 0 12.875846 10.141058 10 3908675 346917936838.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0.5 8 32 0 1048576 1567697 48567591 4.730923 15.719870 10 3909609 345052154149.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0.5 8 32 1 1048576 1567098 48568190 4.903834 15.634683 10 3909649 345052682383.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0.5 8 32 2 1048576 1566451 48568837 4.452540 15.560506 10 3910060 345063309658.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0.5 8 8 0 1048576 6265335 43869953 4.522981 27.246151 10 3909777 345170600892.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0.5 8 8 1 1048576 6267107 43868181 4.388769 27.321889 10 3909670 345201952773.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0.5 8 8 2 1048576 6269292 43865996 4.270306 27.195006 10 3909454 345220433027.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0 8 1 0 1048576 50135288 0 21.803312 313.913796 101 3900292 361425578892.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0 8 1 1 1048576 50135288 0 26.922830 315.103012 101 3900292 361425578892.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0 8 1 2 1048576 50135288 0 28.642049 312.788190 101 3900292 361425578892.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0 8 32 0 1048576 1567697 48567591 3.645001 22.521604 101 3900479 361428996806.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0 8 32 1 1048576 1567098 48568190 6.889061 22.977858 105 3900561 361425066837.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0 8 32 2 1048576 1566451 48568837 4.287402 22.265245 103 3900340 361426424174.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0 8 8 0 1048576 6265335 43869953 4.144664 34.332903 103 3900633 361415193109.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0 8 8 1 1048576 6267107 43868181 4.289984 36.198344 100 3900171 361412810769.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 0 8 8 2 1048576 6269292 43865996 4.397267 37.367499 102 3900560 361414982661.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 16 1 0 1048576 50135288 0 14.031310 12.760950 1 8087791 258751598462.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 16 1 1 1048576 50135288 0 13.593651 13.528717 1 8087791 258751598462.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 16 1 2 1048576 50135288 0 13.710119 12.221303 1 8087791 258751598462.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 16 32 0 1048576 1567697 48567591 5.133046 31.591738 2 7676249 245686210188.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 16 32 1 1048576 1567098 48568190 5.380365 31.173300 2 7677007 245578153507.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 16 32 2 1048576 1566451 48568837 5.320443 31.624388 2 7677681 245749437864.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 16 8 0 1048576 6265335 43869953 4.431838 54.238790 2 7689186 246106615445.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 16 8 1 1048576 6267107 43868181 4.489333 57.618817 2 7690548 246057191068.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 16 8 2 1048576 6269292 43865996 4.246333 54.856156 2 7691164 246176106218.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 2 1 0 1048576 50135288 0 10.825589 11.791131 1 1047554 33446266994.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 2 1 1 1048576 50135288 0 12.752933 11.399423 1 1047554 33446266994.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 2 1 2 1048576 50135288 0 13.315163 11.168871 1 1047554 33446266994.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 2 32 0 1048576 1567697 48567591 4.719400 6.558269 2 1017000 32540769800.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 2 32 1 1048576 1567098 48568190 4.578067 6.504890 2 1017001 32519816335.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 2 32 2 1048576 1566451 48568837 4.557838 6.388469 2 1016757 32566244764.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 2 8 0 1048576 6265335 43869953 4.427585 10.377086 2 1016980 32559844899.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 2 8 1 1048576 6267107 43868181 4.282745 10.552313 2 1017119 32535934570.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 2 8 2 1048576 6269292 43865996 4.311580 9.994566 2 1016953 32540449199.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 8 1 0 1048576 50135288 0 11.721102 12.282129 1 4153986 132818678226.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 8 1 1 1048576 50135288 0 12.579105 11.309498 1 4153986 132818678226.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 8 1 2 1048576 50135288 0 12.575786 11.290301 1 4153986 132818678226.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 8 32 0 1048576 1567697 48567591 4.597588 18.097685 2 3980120 127345339147.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 8 32 1 1048576 1567098 48568190 4.839035 18.118439 2 3980114 127430600689.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 8 32 2 1048576 1566451 48568837 4.828737 17.766210 2 3980703 127374728014.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 8 8 0 1048576 6265335 43869953 4.434602 30.198858 2 3984477 127517427354.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 8 8 1 1048576 6267107 43868181 4.505053 30.267163 2 3984954 127558021272.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_exp kM 1 8 8 2 1048576 6269292 43865996 4.380526 29.444348 2 3985197 127523747774.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 16 1 0 1048576 50135639 0 17.938122 483.484922 162 7499608 3037679633562.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 16 1 1 1048576 50135639 0 16.826797 482.798242 162 7499608 3037679633562.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 16 1 2 1048576 50135639 0 16.495449 482.435150 162 7499608 3037679633562.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 16 32 0 1048576 1568076 48567563 3.556518 41.447336 166 7498898 3037479485117.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 16 32 1 1048576 1566686 48568953 4.550895 41.359046 162 7499424 3037704233288.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 16 32 2 1048576 1566532 48569107 4.657867 42.111615 166 7499920 3037711867842.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 16 8 0 1048576 6269204 43866435 4.160875 65.498667 165 7499282 3037657162001.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 16 8 1 1048576 6269423 43866216 4.304382 67.649485 165 7498951 3037542975403.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 16 8 2 1048576 6267020 43868619 4.425144 67.025529 161 7499307 3037561325261.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 2 1 0 1048576 50135639 0 6.382680 12.217496 29 998238 457732989546.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 2 1 1 1048576 50135639 0 12.607582 17.501025 29 998238 457732989546.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 2 1 2 1048576 50135639 0 12.880446 18.512924 29 998238 457732989546.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 2 32 0 1048576 1568076 48567563 6.034088 5.377369 29 998182 457748345451.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 2 32 1 1048576 1566686 48568953 5.704122 5.340104 29 998123 457743168853.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 2 32 2 1048576 1566532 48569107 5.498468 5.375682 30 998285 457752836924.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 2 8 0 1048576 6269204 43866435 4.283734 8.344955 29 998216 457790080711.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 2 8 1 1048576 6269423 43866216 4.235166 8.451580 30 998200 457783073738.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 2 8 2 1048576 6267020 43868619 4.332777 8.389492 29 998316 457829047559.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 8 1 0 1048576 50135639 0 22.087535 323.590999 100 3901075 1686018445800.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 8 1 1 1048576 50135639 0 27.205430 318.716089 100 3901075 1686018445800.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 8 1 2 1048576 50135639 0 27.612071 320.482007 100 3901075 1686018445800.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 8 32 0 1048576 1568076 48567563 3.568926 23.565732 100 3901112 1685970075704.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 8 32 1 1048576 1566686 48568953 5.272591 23.501982 98 3901027 1685915460579.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 8 32 2 1048576 1566532 48569107 5.236096 23.651239 99 3901319 1685976432136.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 8 8 0 1048576 6269204 43866435 4.131277 37.228190 100 3900826 1685864817400.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 8 8 1 1048576 6269423 43866216 4.161556 39.159235 98 3900886 1685868790485.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.0001 8 8 2 1048576 6267020 43868619 4.246674 38.862527 103 3901221 1685936156288.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 16 1 0 1048576 50135639 0 12.715745 262.755868 127 7499876 3037883199966.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 16 1 1 1048576 50135639 0 12.572380 254.664822 127 7499876 3037883199966.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 16 1 2 1048576 50135639 0 12.640731 264.455031 127 7499876 3037883199966.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 16 32 0 1048576 1568076 48567563 5.787137 37.662510 124 7499708 3037775064227.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 16 32 1 1048576 1566686 48568953 5.987657 38.040971 126 7499356 3037707341989.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 16 32 2 1048576 1566532 48569107 6.066217 38.263054 124 7499658 3037897785462.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 16 8 0 1048576 6269204 43866435 4.334834 61.396124 130 7499756 3037968369957.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 16 8 1 1048576 6269423 43866216 4.321485 61.543372 126 7499529 3037793674160.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 16 8 2 1048576 6267020 43868619 4.261319 59.571234 127 7499163 3037788966775.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 2 1 0 1048576 50135639 0 13.594689 17.690918 27 998205 457812289372.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 2 1 1 1048576 50135639 0 11.846110 14.992983 27 998205 457812289372.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 2 1 2 1048576 50135639 0 12.142429 15.460172 27 998205 457812289372.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 2 32 0 1048576 1568076 48567563 7.383328 5.278837 28 998361 457823812504.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 2 32 1 1048576 1566686 48568953 7.032961 5.207351 28 998386 457866123201.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 2 32 2 1048576 1566532 48569107 7.261552 5.170840 26 998425 457823854460.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 2 8 0 1048576 6269204 43866435 5.450327 8.248788 26 998140 457774140987.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 2 8 1 1048576 6269423 43866216 4.587920 8.475827 27 998166 457856908063.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 2 8 2 1048576 6267020 43868619 4.486086 8.280372 28 998399 457795022809.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 8 1 0 1048576 50135639 0 26.891909 169.934804 83 3901119 1685998066076.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 8 1 1 1048576 50135639 0 27.483274 169.507987 83 3901119 1685998066076.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 8 1 2 1048576 50135639 0 27.569709 168.524927 83 3901119 1685998066076.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 8 32 0 1048576 1568076 48567563 5.211505 20.634354 81 3901443 1686188580194.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 8 32 1 1048576 1566686 48568953 5.814321 20.810673 79 3901185 1685981255119.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 8 32 2 1048576 1566532 48569107 6.143728 20.696463 81 3901474 1686118212108.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 8 8 0 1048576 6269204 43866435 4.151451 31.949204 80 3901182 1686069172385.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 8 8 1 1048576 6269423 43866216 4.440762 33.287671 80 3901507 1686198261562.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.001 8 8 2 1048576 6267020 43868619 4.238772 34.765902 80 3901380 1686051428221.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 16 1 0 1048576 50135639 0 13.137981 48.617218 65 7500979 3038953575870.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 16 1 1 1048576 50135639 0 13.207469 47.939132 65 7500979 3038953575870.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 16 1 2 1048576 50135639 0 13.557434 50.137428 65 7500979 3038953575870.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 16 32 0 1048576 1568076 48567563 3.635098 32.462816 65 7501806 3038741271695.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 16 32 1 1048576 1566686 48568953 4.968814 32.089291 64 7500909 3038628414361.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 16 32 2 1048576 1566532 48569107 4.804871 32.069453 66 7501051 3038723971458.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 16 8 0 1048576 6269204 43866435 4.606943 54.242557 65 7500960 3038680752597.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 16 8 1 1048576 6269423 43866216 4.343462 54.079185 65 7500667 3038536171268.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 16 8 2 1048576 6267020 43868619 4.282301 52.734236 66 7501044 3038695665573.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 2 1 0 1048576 50135639 0 10.088138 8.701457 19 998296 458025224436.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 2 1 1 1048576 50135639 0 12.880376 9.161350 19 998296 458025224436.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 2 1 2 1048576 50135639 0 13.074116 8.720139 19 998296 458025224436.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 2 32 0 1048576 1568076 48567563 3.646195 4.589707 19 998432 457815515638.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 2 32 1 1048576 1566686 48568953 4.348429 4.519845 20 998327 457762607421.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 2 32 2 1048576 1566532 48569107 3.711839 4.587008 19 998336 457794461020.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 2 8 0 1048576 6269204 43866435 4.444307 7.773920 19 998577 457848440837.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 2 8 1 1048576 6269423 43866216 4.341148 7.702678 20 998422 457796562213.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 2 8 2 1048576 6267020 43868619 4.383016 7.760853 20 998376 457848142639.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 8 1 0 1048576 50135639 0 13.260894 31.419640 47 3902127 1686735473787.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 8 1 1 1048576 50135639 0 13.917822 31.359138 47 3902127 1686735473787.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 8 1 2 1048576 50135639 0 12.676333 30.912379 47 3902127 1686735473787.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 8 32 0 1048576 1568076 48567563 6.948061 18.237811 47 3901719 1686522253984.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 8 32 1 1048576 1566686 48568953 6.850445 17.957371 47 3902081 1686539410464.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 8 32 2 1048576 1566532 48569107 6.628696 18.200899 49 3902112 1686552591197.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 8 8 0 1048576 6269204 43866435 4.978181 29.486811 49 3901787 1686400155243.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 8 8 1 1048576 6269423 43866216 4.350025 30.892955 48 3901868 1686556068203.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.01 8 8 2 1048576 6267020 43868619 4.385170 32.079124 51 3901988 1686418486596.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 16 1 0 1048576 50135639 0 14.048405 14.844756 24 7499238 3030596943800.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 16 1 1 1048576 50135639 0 13.212466 13.500462 24 7499238 3030596943800.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 16 1 2 1048576 50135639 0 13.054777 14.626702 24 7499238 3030596943800.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 16 32 0 1048576 1568076 48567563 6.701112 30.398505 23 7500074 3023026461360.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 16 32 1 1048576 1566686 48568953 6.329346 29.951780 24 7499620 3023045935353.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 16 32 2 1048576 1566532 48569107 6.338104 29.955517 23 7499605 3023014235555.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 16 8 0 1048576 6269204 43866435 5.109741 52.159395 23 7500082 3023484382275.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 16 8 1 1048576 6269423 43866216 4.243553 52.977319 22 7499734 3023392890297.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 16 8 2 1048576 6267020 43868619 4.352541 52.911804 23 7499209 3023293279142.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 2 1 0 1048576 50135639 0 12.681594 7.219006 10 1002740 458633158025.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 2 1 1 1048576 50135639 0 13.422532 7.347982 10 1002740 458633158025.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 2 1 2 1048576 50135639 0 12.725423 7.329382 10 1002740 458633158025.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 2 32 0 1048576 1568076 48567563 3.338077 4.137918 10 998499 449445525655.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 2 32 1 1048576 1566686 48568953 4.618203 4.214578 11 998370 449386371865.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 2 32 2 1048576 1566532 48569107 4.443585 4.147131 10 998623 449520656913.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 2 8 0 1048576 6269204 43866435 4.574205 7.390115 10 998561 449635779180.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 2 8 1 1048576 6269423 43866216 4.256443 7.362791 10 998632 449679597993.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 2 8 2 1048576 6267020 43868619 4.285087 7.476071 10 998659 449652190076.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0 16 1 0 1048576 50135639 0 12.862743 534.129989 173 7499342 3037562107335.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0 16 1 1 1048576 50135639 0 13.579858 534.609952 173 7499342 3037562107335.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0 16 1 2 1048576 50135639 0 13.512585 528.403741 173 7499342 3037562107335.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0 16 32 0 1048576 1568076 48567563 3.632652 42.702125 173 7498636 3037581084563.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0 16 32 1 1048576 1566686 48568953 3.690333 43.180073 173 7499253 3037560372771.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0 16 32 2 1048576 1566532 48569107 4.378902 43.724683 180 7498711 3037525727784.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0 16 8 0 1048576 6269204 43866435 4.765516 68.600693 172 7499596 3037711448272.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0 16 8 1 1048576 6269423 43866216 4.411364 68.166841 174 7499709 3037585049711.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0 16 8 2 1048576 6267020 43868619 4.301986 69.569884 172 7498803 3037587930527.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 8 1 0 1048576 50135639 0 8.660260 8.799178 19 3900061 1680252759592.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 8 1 1 1048576 50135639 0 13.365436 6.846500 19 3900061 1680252759592.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 8 1 2 1048576 50135639 0 13.046093 6.976775 19 3900061 1680252759592.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 8 32 0 1048576 1568076 48567563 3.574195 15.803843 19 3899837 1669472229963.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 8 32 1 1048576 1566686 48568953 4.872941 15.691567 19 3899518 1669452698324.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 8 32 2 1048576 1566532 48569107 4.833000 15.582426 20 3899147 1669409439246.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 8 8 0 1048576 6269204 43866435 4.301673 27.562175 19 3899209 1669754018116.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 8 8 1 1048576 6269423 43866216 4.312373 27.807901 18 3899653 1670030756586.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.1 8 8 2 1048576 6267020 43868619 4.351005 27.793722 19 3899353 1669751241551.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0 2 1 0 1048576 50135639 0 9.257097 18.274954 30 998187 457724977250.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0 2 1 1 1048576 50135639 0 12.709407 15.738908 30 998187 457724977250.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0 2 1 2 1048576 50135639 0 15.590874 12.929421 30 998187 457724977250.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0 2 32 0 1048576 1568076 48567563 3.991528 5.354239 29 998160 457699368842.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0 2 32 1 1048576 1566686 48568953 4.672634 5.215105 33 998107 457710881113.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0 2 32 2 1048576 1566532 48569107 3.700153 5.202626 30 998299 457811806023.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0 2 8 0 1048576 6269204 43866435 5.239681 8.471364 31 998166 457712808990.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0 2 8 1 1048576 6269423 43866216 4.339779 8.401988 31 998115 457744548543.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0 2 8 2 1048576 6267020 43868619 4.561210 8.498120 30 998181 457711465427.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.5 16 1 0 1048576 50135639 0 7.397896 10.676449 7 7682582 2804209425973.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.5 16 1 1 1048576 50135639 0 13.034573 10.554824 7 7682582 2804209425973.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.5 16 1 2 1048576 50135639 0 12.974976 9.922023 7 7682582 2804209425973.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.5 16 32 0 1048576 1568076 48567563 3.842367 29.972233 8 7515191 2682294235868.00
rmat_s20_ef48_0.45_0.15_0.15_0.25_uni kM 0.5 16 32 1 1048576 1566686 48568953 5.269435 29.715425 9 7516476 2682936908000.00
